,Instance_ID,Hardship,Justify,Oct_7_Attack,Conflict_Year,Date,Source,Article_ID,Entity,Side,Civilian_Status,Location,Phrases
1282,IG_Hard_1283 ID_Past Conflicts_AJE_386,Casualties,"Hayat Abu Amer's story includes her risking her life for food under bombardment, her family fleeing Shujayea, and surviving on limited supplies. However, her story is embedded in a broader narrative of the Israeli military offensive, which has resulted in over 1,031 Palestinians killed, hundreds injured, and specific mention of the bombardment of Shujayea killing at least 120 Palestinians and injuring hundreds. The most severe hardship in her story is the mass casualties described.",No,2014,28 July 2014,AJE,ID_Past Conflicts_AJE_386,Hayat Abu Amer,Palestine,Civilian,Gaza,"{'For Hayat Abu Amer, the search for food has become a dangerous task under Israeli bombardment. The 47-year-old mother of 14 has regularly risked her life in search of sustenance, until her family was forced to flee the east Gaza neighbourhood of Shujayea on Sunday.'}"
1283,IG_Hard_1284 ID_Past Conflicts_AJE_386,Casualties,"Subhiya Hammoud's story includes the killing of her nephew, Muhammed Hammoud, and references to families mourning the dead due to missile strikes. The loss of life (casualties) is the most severe hardship described.",No,2014,28 July 2014,AJE,ID_Past Conflicts_AJE_386,Subhiya Hammoud,Palestine,Civilian,Gaza,"{'Subhiya Hammoud, the slain man\'s aunt, is a native of Beit Lahiya and has seen many rulers pass through the area. ""I saw the British, the Egyptians, the Israelis. We had Hamas and Fatah fighting, we had three wars from the Israelis. I am tired of wars,"" she tells Al Jazeera.'}"
1284,IG_Hard_1285 ID_Past Conflicts_AJE_386,Displacement and Refugees,"The story of 'one woman' centers on her fleeing Shujayea due to Israeli shelling, which is a clear case of forced displacement. While other hardships are mentioned in the article, the most severe hardship directly related to this individual's story is displacement/refugee status.",No,2014,28 July 2014,AJE,ID_Past Conflicts_AJE_386,one woman,Palestine,Civilian,Gaza,"{'On the day she fled Shujayea, one woman recalls awakening at 6am, taking a bath, applying her makeup and donning her nicest clothes'}"
1285,IG_Hard_1286 ID_Past Conflicts_AJE_386,Casualties,"The most severe hardship in the story of the mother of Muhammed Hammoud is the killing of her son, Muhammed, who was struck and killed by a missile in Beit Lahiya. This loss of life (casualty) is the most severe hardship described.",No,2014,28 July 2014,AJE,ID_Past Conflicts_AJE_386,the mother of Muhammed Hammoud,Palestine,Civilian,Gaza,"{'""I am so, so sad. He was my favourite, my most beloved, the youngest one. This missile was waiting especially for him,"" cries the mother of Muhammed Hammoud, a 20-year-old who was killed in the empty streets of Beit Lahiya.'}"
1286,IG_Hard_1287 ID_Past Conflicts_AJE_386,Health and Medical Conditions,"The most severe hardship in the story of the two young men and their mother is the mother's life-threatening diabetic condition, which was exacerbated by evacuation and the risk of missing her insulin dose.",No,2014,28 July 2014,AJE,ID_Past Conflicts_AJE_386,two young men and their mother,Palestine,Civilian,Gaza,"{""In one case, Farra recalls, two young men and their mother had to evacuate their home in Shujayea. The mother, who was diabetic, had forgotten her insulin at the house, so Farra's team retrieved it and brought it back to the hospital.""}"
1287,IG_Hard_1288 ID_Past Conflicts_AJE_391,Imprisonment and Detention,"Jihad Hjouj has been held in a holding facility in Jordan since fleeing Syria and describes the experience as feeling like imprisonment, which is the most severe hardship in his story.",No,2014,07 August 2014,AJE,ID_Past Conflicts_AJE_391,Jihad Hjouj,Palestine,Civilian,Other,"{'Jihad Hjouj, has been in a holding facility for approximately 180 Palestinians in Jordan\'s northern city of Ramtha, since fleeing Syria, despite once carrying Jordanian citizenship. ""It feels like we are imprisoned for the crime of becoming refugees twice,"" said the Hjouj, who is unable to reunite with his family in Amman.'}"
1288,IG_Hard_1289 ID_Past Conflicts_AJE_391,Casualties,"Mahmud Murjan was killed after being abducted and tortured by armed gunmen, which is the most severe hardship described in his story.",No,2014,07 August 2014,AJE,ID_Past Conflicts_AJE_391,Mahmud Murjan,Palestine,Civilian,Other,"{""a refugee, Mahmud Murjan, was killed 20 days after being deported back to Syria in September 2012, by armed gunmen who broke into his house and abducted him. Murjan's body was later dumped outside his home showing signs of torture.""}"
1289,IG_Hard_1290 ID_Past Conflicts_AJE_394,Casualties,"Ayman Taha was found dead in a heavily bombed neighbourhood, indicating he was killed, which is a case of casualties and the most severe hardship in his story.",No,2014,07 August 2014,AJE,ID_Past Conflicts_AJE_394,Ayman Taha,Palestine,Civilian,Gaza,"{""Ayman Taha, a former spokesman for Hamas - the son of one of the group's founders - was found dead on Thursday in a neighbourhood of Gaza City that was heavily bombed by Israel, the movement said.""}"
1290,IG_Hard_1291 ID_Past Conflicts_AJE_397,Casualties,"Ayman Taha was found dead in a heavily bombed neighborhood, indicating he was killed as a result of the military assault, which is the most severe hardship mentioned in his story.",No,2014,08 August 2014,AJE,ID_Past Conflicts_AJE_397,Ayman Taha,Palestine,Civilian,Gaza,"{""Ayman Taha, a former spokesman for Hamas - the son of one of the group's founders - was found dead on Thursday in a neighbourhood of Gaza City that was heavily bombed by Israel, the movement said.""}"
1291,IG_Hard_1292 ID_Past Conflicts_AJE_398,Casualties,"Hassan Samhan was shot during a demonstration, which constitutes a casualty and is the most severe hardship mentioned in his story.",No,2014,08 August 2014,AJE,ID_Past Conflicts_AJE_398,Hassan Samhan,Palestine,Civilian,West Bank,"{'Hassan Samhan, a 19-year-old student who was shot during pro-Gaza demonstrations at a West Bank military checkpoint on July 24'}"
1292,IG_Hard_1293 ID_Past Conflicts_AJE_399,Casualties,"The story of the 10-year-old child is that they were killed in an Israeli air strike in Gaza City, which is the most severe hardship (death) mentioned in their narrative.",No,2014,08 August 2014,AJE,ID_Past Conflicts_AJE_399,10-year-old child,Palestine,Civilian,Gaza,{'An Israeli air strike killed a 10-year-old child in Gaza City'}
1293,IG_Hard_1294 ID_Past Conflicts_AJE_399,Casualties,"Ayman Taha was found dead in a heavily bombed neighbourhood, indicating the most severe hardship in his story is death (casualty).",No,2014,08 August 2014,AJE,ID_Past Conflicts_AJE_399,Ayman Taha,Palestine,Civilian,Gaza,"{""Ayman Taha, a former spokesman for Hamas - the son of one of the group's founders - was found dead on Thursday in a neighbourhood of Gaza City that was heavily bombed by Israel""}"
1294,IG_Hard_1295 ID_Past Conflicts_AJE_401,Casualties,"The story of the 10-year-old boy is that he was among those killed in Friday's air strikes, which is the most severe hardship mentioned.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_401,10-year-old boy,Palestine,Civilian,Gaza,{'Among the dead was a 10-year-old boy'}
1295,IG_Hard_1296 ID_Past Conflicts_AJE_402,Casualties,"The story of the 13-year-old girl is that she was killed in an air assault, which is the most severe hardship mentioned in her narrative.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_402,a 13-year-old girl,Palestine,Civilian,Gaza,{'A 13-year-old girl ... was killed in other air assaults'}
1296,IG_Hard_1297 ID_Past Conflicts_AJE_402,Casualties,"The story of 'a man' includes his death in air assaults, which is the most severe hardship mentioned.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_402,a man,Palestine,Civilian,Gaza,{'a man were killed in other air assaults'}
1297,IG_Hard_1298 ID_Past Conflicts_AJE_403,"Deprivation, Malnutrition and Hunger","Ayman Alamodi and his extended family are unable to provide food due to the siege, destruction of fishing equipment, and severe restrictions on fishing, resulting in deprivation and hunger. While casualties are mentioned in the article, they are not directly part of Alamodi's story. The most severe hardship in his narrative is the inability to provide food for his family and others dependent on their catch.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_403,Ayman Alamodi,Palestine,Civilian,Gaza,"{'the Egyptian-Israeli siege on the Palestinian territory made it nearly impossible for the father of four to provide food for his family. ""My experience from this ongoing war has been the worst; the intensity of air strikes and destruction has forced me to stay home,"" Alamodi told Al Jazeera, explaining that fishing has been nearly impossible under a near-constant barrage of Israeli air strikes and naval shelling off Gaza\'s coast.'}"
1298,IG_Hard_1299 ID_Past Conflicts_AJE_403,"Deprivation, Malnutrition and Hunger","Mouneer and his family are unable to earn enough to meet their basic needs, living on debt, and have not been able to work for the past month due to destruction of their boat's motor, indicating severe deprivation and hunger.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_403,"Ayman Alamodi's nephew, Mouneer",Palestine,Civilian,Gaza,"{""Ayman Alamodi's nephew, Mouneer, aged 34, makes a living from the family's boat, but told Al Jazeera that whatever he earns has never been enough to meet his family's needs. ... for the past month he hasn't been able to work at all. The family boat's motor was also destroyed, and replacing it will cost 25,000 NIS (about $7,210), he said.""}"
1299,IG_Hard_1300 ID_Past Conflicts_AJE_403,"Deprivation, Malnutrition and Hunger","Saleh Abu Ryala's story describes the destruction of his workroom and belongings in an Israeli bombing, making his work tools unusable and threatening his livelihood. This, combined with the broader context of fishermen unable to provide food for their families due to war and restrictions, points to deprivation and hunger as the most severe hardship in his narrative.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_403,Saleh Abu Ryala,Palestine,Civilian,Gaza,"{'Another fisherman, Saleh Abu Ryala, had his workroom destroyed in an Israeli bombing. With all his belongings and work tools now unusable, the 45-year-old fisherman said that it might take years to get back on his feet.'}"
1300,IG_Hard_1301 ID_Past Conflicts_AJE_405,Casualties,"The story of the 10-year-old boy is that he was among those killed in the air strikes, which is the most severe hardship mentioned.",No,2014,09 August 2014,AJE,ID_Past Conflicts_AJE_405,a 10-year-old boy,Palestine,Civilian,Gaza,{'Among the dead was a 10-year-old boy.'}
1301,IG_Hard_1302 ID_Past Conflicts_AJE_407,Imprisonment and Detention,"Baker and other men were arrested, handcuffed, blindfolded, and held in harsh conditions for five days, which is the most severe hardship in his story compared to property loss and trauma.",No,2014,10 August 2014,AJE,ID_Past Conflicts_AJE_407,Baker,Palestine,Civilian,Gaza,"{'Baker, who is traumatised by his experience and speaks very little, told Al Jazeera. ""My [skin] is still burning from that hot sun.""', ""Baker, who is soon to be married, said he lost everything from his now-destroyed home in Khuza'a.""}"
1302,IG_Hard_1303 ID_Past Conflicts_AJE_407,Imprisonment and Detention,"Baker and Saad were arrested by Israeli soldiers, handcuffed, blindfolded, forced to sit in harsh conditions for five days, and then released. Their two cousins remain missing. The most severe hardship in their story is their imprisonment and detention.",No,2014,10 August 2014,AJE,ID_Past Conflicts_AJE_407,Baker and Saad,Palestine,Civilian,Gaza,"{""Israeli soldiers arrested two of al-Najjar's children, Baker and Saad, along with two of their cousins.""}"
1303,IG_Hard_1304 ID_Past Conflicts_AJE_407,Imprisonment and Detention,"The most severe hardship in Mohammed Khalil al-Najjar's story is the arrest and detention of his two sons, Baker and Saad, and two cousins by Israeli soldiers, with the cousins still missing. While his home was destroyed and his family displaced, the direct imprisonment and disappearance of family members is the most severe hardship described.",No,2014,10 August 2014,AJE,ID_Past Conflicts_AJE_407,Mohammed Khalil al-Najjar,Palestine,Civilian,Gaza,"{""An Israeli bulldozer crushed the outside of Mohammed Khalil al-Najjar's home, pushing rubble through his kitchen.""}"
